id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
512065,VAHS,large_airport,Rajkot International Airport,22.378824,71.039391,647,AS,IN,IN-GJ,Rajkot,yes,VAHS,HSR,VAHS,,,https://en.wikipedia.org/wiki/Rajkot_International_Airport,Hirasar Airport
26446,VAID,large_airport,Devi Ahilya Bai Holkar International Airport,22.721404,75.80051,1850,AS,IN,IN-MP,Indore,yes,VAID,IDR,VAID,,http://aai.aero/allAirports/indore_technicalinfo.jsp,https://en.wikipedia.org/wiki/Devi_Ahilyabai_Holkar_International_Airport,
26453,VANP,large_airport,Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,1033,AS,IN,IN-MM,Nagpur,yes,VANP,NAG,VANP,,http://aai.aero/allAirports/nagpur1_generalinfo.jsp,https://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport,"Sonegaon Airport, Sonegaon Air Force Station"
3301,VAOZ,large_airport,Nashik International Airport,20.119101,73.912903,1900,AS,IN,IN-MM,Nashik,yes,VAOZ,ISK,VAOZ,,https://www.goindigo.in/airport-directory/india/nashik-isk.html,https://en.wikipedia.org/wiki/Nashik_Airport,VA35
26455,VAPO,large_airport,Pune International Airport,18.5821,73.919701,1942,AS,IN,IN-MM,Pune,yes,VAPO,PNQ,VAPO,,,https://en.wikipedia.org/wiki/Pune_Airport,"Lohegaon Airport, Lohegaon Air Force Station"
327452,VASD,large_airport,Shirdi International Airport,19.689211,74.373655,1926,AS,IN,IN-MM,Kakadi,yes,VASD,SAG,VASD,,,https://en.wikipedia.org/wiki/Shirdi_Airport,"Ahmednagar, Saibaba"
26461,VASU,large_airport,Surat International Airport,21.115531,72.743251,16,AS,IN,IN-GJ,Surat,yes,VASU,STV,VASU,,https://suratinternationalairport.com/,https://en.wikipedia.org/wiki/Surat_Airport,
26463,VCBI,large_airport,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30,AS,LK,LK-1,Colombo,yes,VCBI,CMB,VCBI,,http://www.airport.lk/,https://en.wikipedia.org/wiki/Bandaranaike_International_Airport,"RAF Negombo, Katunayake International Airport"
26466,VCCC,large_airport,Colombo Ratmalana International Airport,6.821638,79.885859,22,AS,LK,LK-1,Colombo,yes,VCCC,RML,VCCC,,https://www.airport.lk/rma/index,https://en.wikipedia.org/wiki/Ratmalana_Airport,
26468,VCCJ,large_airport,Jaffna International Airport,9.79233,80.070099,33,AS,LK,LK-4,Jaffna,yes,VCCJ,JAF,VCCJ,,,https://en.wikipedia.org/wiki/Jaffna_International_Airport,"SLAF Palaly, Kankesanturai"
309579,VCRI,large_airport,Mattala Rajapaksa International Airport,6.283878,81.124163,157,AS,LK,LK-3,Mattala,yes,VCRI,HRI,VCRI,VCRI,http://www.mria.lk/,https://en.wikipedia.org/wiki/Mattala_Rajapaksa_International_Airport,Hambantota International Airport
26475,VDPP,large_airport,Phnom Penh International Airport,11.547155,104.844699,40,AS,KH,KH-12,Phnom Penh (Pou Senchey),no,VDPP,PNH,VDPP,,http://www.cambodia-airports.com/phnompenh/en/,https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,Pochentong International Airport
513482,VDSA,large_airport,Siem Reap-Angkor International Airport,13.36974,104.223831,191,AS,KH,KH-17,Siem Reap,yes,VDSA,SAI,VDSA,,http://english.sai-airport.com/,https://en.wikipedia.org/wiki/Siem_Reap–Angkor_International_Airport,
26478,VDSV,large_airport,Sihanouk International Airport,10.570557,103.632067,33,AS,KH,KH-18,Preah Sihanouk,yes,VDSV,KOS,VDSV,,http://kos.cambodia-airports.aero/,https://en.wikipedia.org/wiki/Sihanoukville_International_Airport,"Kompong Som, Sihanoukville International Airport, Kang Keng Airport"
26491,VEBD,large_airport,Bagdogra Airport,26.6812,88.328598,412,AS,IN,IN-WB,Siliguri,yes,VEBD,IXB,VEBD,,http://aai.aero/allAirports/bagdogra_generalinfo.jsp,https://en.wikipedia.org/wiki/Bagdogra_Airport,Bagdogra Air Force Station
26545,VEBN,large_airport,Lal Bahadur Shastri International Airport,25.452171,82.862549,266,AS,IN,IN-UP,Varanasi,yes,VEBN,VNS,VEBN,,https://www.aai.aero/en/airports/varanasi,https://en.wikipedia.org/wiki/Lal_Bahadur_Shastri_Airport,"VIBN, Babatpur Airport, Varanasi Airport"
26494,VEBS,large_airport,Biju Patnaik International Airport,20.251021,85.814747,138,AS,IN,IN-OR,Bhubaneswar,yes,VEBS,BBI,VEBS,,http://aai.aero/allAirports/bhubaneshwar_generalinfo.jsp,https://en.wikipedia.org/wiki/Biju_Patnaik_Airport,
26496,VECC,large_airport,Netaji Subhash Chandra Bose International Airport,22.654012,88.44765,16,AS,IN,IN-WB,Kolkata,yes,VECC,CCU,VECC,,https://www.nscbiairport.com/,https://en.wikipedia.org/wiki/Netaji_Subhash_Chandra_Bose_International_Airport,"Calcutta, Kolkatta, Dum Dum Air Force Station"
26501,VEGT,large_airport,Lokpriya Gopinath Bordoloi International Airport,26.106654,91.585226,162,AS,IN,IN-AS,Guwahati,yes,VEGT,GAU,VEGT,,http://aai.aero/guwahati/index.jsp,https://en.wikipedia.org/wiki/Lokpriya_Gopinath_Bordoloi_International_Airport,"Borjhar Airport, Mountain Shadow Air Force Station"
26504,VEIM,large_airport,Bir Tikendrajit International Airport,24.76,93.896698,2540,AS,IN,IN-MN,Imphal,yes,VEIM,IMF,VEIM,,http://www.aai.aero/allAirports/imphal_gen.jsp,https://en.wikipedia.org/wiki/Imphal_Airport,Imphal
26523,VEVZ,large_airport,Visakhapatnam International Airport,17.723506,83.227729,15,AS,IN,IN-AP,Visakhapatnam,yes,VOVZ,VTZ,VOVZ,,http://www.vizagairport.in/,https://en.wikipedia.org/wiki/Visakhapatnam_Airport,"VEVZ, Visakhapatnam, Vizag"
26527,VGEG,large_airport,Shah Amanat International Airport,22.249599,91.813301,12,AS,BD,BD-2,Chattogram (Chittagong),yes,VGEG,CGP,VGEG,,,https://en.wikipedia.org/wiki/Shah_Amanat_International_Airport,M.A. Hannan International Airport
26534,VGHS,large_airport,Hazrat Shahjalal International Airport,23.843347,90.397783,30,AS,BD,BD-3,Dhaka,yes,VGHS,DAC,VGHS,5500,,https://www.linkedin.com/in/md-shamim-islam-109925358/,"VGZR, Zia International Airport, Dacca International Airport, Hazrat Shahjalal International Airport"
26532,VGSY,large_airport,Osmany International Airport,24.963071,91.866903,50,AS,BD,BD-6,Sylhet,yes,VGSY,ZYL,VGSY,,,https://en.wikipedia.org/wiki/Osmani_International_Airport,
26535,VHHH,large_airport,Hong Kong International Airport,22.31184,113.914862,28,AS,HK,HK-NT,Hong Kong,yes,VHHH,HKG,VHHH,,http://www.hongkongairport.com/,https://en.wikipedia.org/wiki/Hong_Kong_International_Airport,"Chek Lap Kok Airport, 赤鱲角機場"
26540,VIAR,large_airport,Sri Guru Ram Das Ji International Airport,31.7096,74.797302,756,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,VIAR,,http://www.aai.aero/allAirports/amritsar_generalinfo.jsp,https://en.wikipedia.org/wiki/Sri_Guru_Ram_Dass_Jee_International_Airport,Amritsar Air Force Station
26550,VICG,large_airport,Shaheed Bhagat Singh International Airport,30.6735,76.788498,1012,AS,IN,IN-CH,Chandigarh,yes,VICG,IXC,VICG,,,https://en.wikipedia.org/wiki/Chandigarh_Airport,Chandigarh Air Force Station
26555,VIDP,large_airport,Indira Gandhi International Airport,28.55563,77.09519,777,AS,IN,IN-DL,New Delhi,yes,VIDP,DEL,VIDP,,http://www.newdelhiairport.in/,https://en.wikipedia.org/wiki/Indira_Gandhi_International_Airport,Palam Air Force Station
26559,VIHR,large_airport,Maharaja Agrasen International Airport,29.186065,75.74142,700,AS,IN,IN-HR,Hisar,yes,VIHR,HSS,VIHR,,,https://en.wikipedia.org/wiki/Hisar_Airport,Hisar
26560,VIHX,large_airport,Halwara International Airport,30.748501,75.629799,790,AS,IN,IN-PB,Halwara,yes,VIHX,HWR,VIHX,,,https://en.wikipedia.org/wiki/Ludhiana_Halwara_International_Airport,"Ludhiana International Airport, Halwara Air Force Station"
26563,VIJP,large_airport,Jaipur International Airport,26.8242,75.812202,1263,AS,IN,IN-RJ,Jaipur,yes,VIJP,JAI,VIJP,,https://www.jaipurairport.com/,https://en.wikipedia.org/wiki/Jaipur_International_Airport,
26570,VILK,large_airport,Chaudhary Charan Singh International Airport,26.760599,80.889297,410,AS,IN,IN-UP,Lucknow,yes,VILK,LKO,VILK,,http://aai.aero/allAirports/lucknow_generalinfo.jsp,https://en.wikipedia.org/wiki/Amausi_Airport,Amausi International Airport
26578,VISR,large_airport,Sheikh ul Alam International Airport,33.987099,74.7742,5429,AS,IN,IN-JK,Srinagar,yes,VISR,SXR,VISR,,,https://en.wikipedia.org/wiki/Srinagar_Airport,Srinagar Air Force Station
26583,VLLB,large_airport,Luang Phabang International Airport,19.904273,102.167191,955,AS,LA,LA-LP,Luang Phabang,yes,VLLB,LPQ,VLLB,,https://www.luangprabangairport.com/,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,
26584,VLPS,large_airport,Pakse International Airport,15.133973,105.779871,351,AS,LA,LA-CH,Pakse,yes,VLPS,PKZ,VLPS,,,https://en.wikipedia.org/wiki/Pakse_Airport,
26588,VLVT,large_airport,Wattay International Airport,17.985052,102.566692,564,AS,LA,LA-VT,Vientiane,yes,VLVT,VTE,VLVT,,http://www.vientianeairport.com/,https://en.wikipedia.org/wiki/Wattay_International_Airport,
26589,VMMC,large_airport,Macau International Airport,22.149599,113.592003,20,AS,MO,MO-CAR,Nossa Senhora do Carmo,yes,VMMC,MFM,VMMC,,http://www.macau-airport.gov.mo/en/index.php,https://en.wikipedia.org/wiki/Macau_International_Airport,澳門國際機場
342100,VN-0018,large_airport,Long Thanh International Airport (Under Construction),10.772842,107.040596,249,AS,VN,VN-SE,Ho Chi Minh City (Long Thanh),no,VVLT,LTH,VVLT,,,https://en.wikipedia.org/wiki/Long_Thanh_International_Airport,
26593,VNBW,large_airport,Gautam Buddha International Airport,27.504591,83.414618,358,AS,NP,NP-P5,Siddharthanagar (Bhairahawa),yes,VNBW,BWA,VNBW,,,https://en.wikipedia.org/wiki/Gautam_Buddha_Airport,Bhairahawa Airport
26596,VNKT,large_airport,Tribhuvan International Airport,27.6966,85.3591,4390,AS,NP,NP-P3,Kathmandu,yes,VNKT,KTM,VNKT,,https://www.tiairport.com.np/,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport,"gaucharan, Bagmati"
35145,VOBL,large_airport,Kempegowda International Airport Bengaluru,13.1979,77.706299,3000,AS,IN,IN-KA,Bengaluru,yes,VOBL,BLR,VOBL,,http://www.bengaluruairport.com/home/home.jspx,https://en.wikipedia.org/wiki/Kempegowda_International_Airport,Bangalore
26606,VOBZ,large_airport,Vijayawada International Airport,16.530011,80.804888,82,AS,IN,IN-AP,Vijayawada,yes,VOBZ,VGA,VOBZ,,https://www.aai.aero/en/airports/vijayawada,https://en.wikipedia.org/wiki/Vijayawada_Airport,
26607,VOCB,large_airport,Coimbatore International Airport,11.03,77.043404,1324,AS,IN,IN-TN,Coimbatore,yes,VOCB,CJB,VOCB,,http://www.airportsindia.org.in/allAirports/coimbatore_generalinfo.jsp,https://en.wikipedia.org/wiki/Coimbatore_Airport,
26609,VOCI,large_airport,Cochin International Airport,10.151047,76.400838,30,AS,IN,IN-KL,Kochi,yes,VOCI,COK,VOCI,,http://www.cial.aero/,https://en.wikipedia.org/wiki/Cochin_International_Airport,Cochin
26610,VOCL,large_airport,Calicut International Airport,11.135996,75.955152,342,AS,IN,IN-KL,Calicut,yes,VOCL,CCJ,VOCL,,,https://en.wikipedia.org/wiki/Calicut_International_Airport,
342094,VOGA,large_airport,Manohar International Airport,15.744257,73.860625,552,AS,IN,IN-GA,Mopa,yes,VOGA,GOX,VOGA,,https://www.miagoaairport.com/,https://en.wikipedia.org/wiki/Manohar_International_Airport,Mopa International
26444,VOGO,large_airport,Goa Dabolim International Airport,15.380062,73.833328,150,AS,IN,IN-GA,Vasco da Gama,yes,VOGO,GOI,VOGO,,,https://en.wikipedia.org/wiki/Dabolim_Airport,"Goa Airport, Dabolim Navy Airbase, दाबोळी विमानतळ"
35141,VOHS,large_airport,Rajiv Gandhi International Airport,17.231318,78.429855,2024,AS,IN,IN-TG,Hyderabad,yes,VOHS,HYD,VOHS,,http://www.hyderabad.aero/,https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport,"Shamshabad, Hyderabad"
329504,VOKN,large_airport,Kannur International Airport,11.916343,75.544979,330,AS,IN,IN-KL,Kannur,yes,VOKN,CNN,VOKN,,,https://en.wikipedia.org/wiki/Kannur_International_Airport,
26617,VOML,large_airport,Mangaluru International Airport,12.95471,74.886812,337,AS,IN,IN-KA,Mangaluru,yes,VOML,IXE,VOML,,,https://en.wikipedia.org/wiki/Mangalore_International_Airport,Bajpe Airport
26618,VOMM,large_airport,Chennai International Airport,12.990005,80.169296,52,AS,IN,IN-TN,Chennai,yes,VOMM,MAA,VOMM,,,https://en.wikipedia.org/wiki/Chennai_International_Airport,Madras
26620,VOPB,large_airport,Veer Savarkar International Airport / INS Utkrosh,11.640194,92.72902,13,AS,IN,IN-AN,Port Blair,yes,VOPB,IXZ,VOPB,,,https://en.wikipedia.org/wiki/Veer_Savarkar_International_Airport,"Port Blair Airport, Port Blair Air Force Station"
26627,VOTP,large_airport,Tirupati International Airport,13.631988,79.539869,350,AS,IN,IN-AP,Tirupati,yes,VOTP,TIR,VOTP,,http://aai.aero/allAirports/tirupati_generalinfo.jsp,https://en.wikipedia.org/wiki/Tirupati_Airport,
26628,VOTR,large_airport,Tiruchirappalli International Airport,10.762915,78.717741,288,AS,IN,IN-TN,Tiruchirappalli,yes,VOTR,TRZ,VOTR,,,https://en.wikipedia.org/wiki/Tiruchirappalli_International_Airport,"Trichy, Trichinopoly, RAF Kajamalai"
26629,VOTV,large_airport,Thiruvananthapuram International Airport,8.481889,76.920029,15,AS,IN,IN-KL,Thiruvananthapuram,yes,VOTV,TRV,VOTV,,https://www.adani.com/thiruvananthapuram-airport,https://en.wikipedia.org/wiki/Trivandrum_International_Airport,"Thiruvananthapuram International Airport, Trivandrum Air Force Station"
26632,VQPR,large_airport,Paro International Airport,27.4032,89.424599,7364,AS,BT,BT-11,Paro,yes,VQPR,PBH,VQPR,,https://www.paroairport.com/,https://en.wikipedia.org/wiki/Paro_Airport,"སྤ་རོ་གནམ་ཐང༌།, paro gnam thang"
335882,VRDA,large_airport,Maafaru International Airport,5.817407,73.468404,6,AS,MV,MV-25,Noonu Atoll,yes,,NMF,VRDA,,http://www.maafaruairport.com,https://en.wikipedia.org/wiki/Maafaru_International_Airport,
26633,VRMG,large_airport,Gan International Airport,-0.692975,73.152627,6,AS,MV,MV-01,Gan,yes,VRMG,GAN,VRMG,,https://ganairport.com,https://en.wikipedia.org/wiki/Gan_International_Airport,"Addu City, Gan Airport"
26634,VRMH,large_airport,Hanimaadhoo International Airport,6.743235,73.167072,4,AS,MV,MV-23,Haa Dhaalu Atoll,yes,VRMH,HAQ,VRMH,,,https://en.wikipedia.org/wiki/Hanimaadhoo_Internatioal_Airport,
26636,VRMM,large_airport,Velana International Airport,4.19183,73.529099,6,AS,MV,MV-MLE,Malé,yes,VRMM,MLE,VRMM,,https://www.airports.com.mv/,https://en.wikipedia.org/wiki/Mal%C3%A9_International_Airport,Malé International Airport
26638,VTBD,large_airport,Don Mueang International Airport,13.9126,100.607002,9,AS,TH,TH-10,Bangkok,yes,VTBD,DMK,VTBD,,http://www.airportthai.co.th/airportnew/bangkok/index.asp?lang=en,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport,"Old Bangkok International Airport, Don Muang Royal Thai Air Force Base"
28118,VTBS,large_airport,Suvarnabhumi Airport,13.6811,100.747002,5,AS,TH,TH-10,Bangkok,yes,VTBS,BKK,VTBS,,https://suvarnabhumi.airportthai.co.th/,https://en.wikipedia.org/wiki/Suvarnabhumi_Airport,
26645,VTBU,large_airport,U-Tapao–Rayong–Pattaya International Airport,12.6799,101.004997,42,AS,TH,TH-21,Rayong,yes,VTBU,UTP,VTBU,,http://www.utapao.com/,https://en.wikipedia.org/wiki/U-Tapao_International_Airport,"Utapao, U-Taphao, U-Tapao Royal Thai Navy Airfield, ท่าอากาศยานอู่ตะเภา ระยอง–พัทยา"
26647,VTCC,large_airport,Chiang Mai International Airport,18.766799926799997,98.962600708,1036,AS,TH,TH-50,Chiang Mai,yes,VTCC,CNX,VTCC,,,https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,
26653,VTCT,large_airport,Mae Fah Luang - Chiang Rai International Airport,19.952299,99.882896,1280,AS,TH,TH-57,Chiang Rai,yes,VTCT,CEI,VTCT,,https://chiangrai.airportthai.co.th/,https://en.wikipedia.org/wiki/Chiang_Rai_International_Airport,
26669,VTSG,large_airport,Krabi International Airport,8.095591,98.988955,82,AS,TH,TH-81,Krabi,yes,VTSG,KBV,VTSG,,,https://en.wikipedia.org/wiki/Krabi_International_Airport,
26672,VTSM,large_airport,Samui International Airport,9.54779,100.061996,64,AS,TH,TH-84,Na Thon (Ko Samui Island),yes,VTSM,USM,VTSM,,http://www.samuiairportonline.com,https://en.wikipedia.org/wiki/Samui_Airport,
26674,VTSP,large_airport,Phuket International Airport,8.113257,98.3174,82,AS,TH,TH-83,Phuket,yes,VTSP,HKT,VTSP,,https://phuket.airportthai.co.th/,https://en.wikipedia.org/wiki/Phuket_International_Airport,
26676,VTSS,large_airport,Hat Yai International Airport,6.93321,100.392998,90,AS,TH,TH-90,Hat Yai,yes,VTSS,HDY,VTSS,,,https://en.wikipedia.org/wiki/Hat_Yai_International_Airport,
26678,VTUD,large_airport,Udon Thani International Airport,17.386186,102.788577,579,AS,TH,TH-41,Udon Thani,yes,VTUD,UTH,VTUD,,http://www.udonthaniairport.com/,https://en.wikipedia.org/wiki/Udon_Thani_International_Airport,
26692,VVCI,large_airport,Cat Bi International Airport,20.817428,106.724315,6,AS,VN,VN-RRD,Haiphong (Hai An),yes,VVCI,HPH,VVCI,,,https://en.wikipedia.org/wiki/Cat_Bi_Airport,Catbi Airport
26693,VVCR,large_airport,Cam Ranh International Airport / Cam Ranh Air Base,11.9982,109.219002,40,AS,VN,VN-SCC,Nha Trang/nha Trang aiurportCam Ranh,yes,VVCR,CXR,VVCR,,https://camranh.aero,https://en.wikipedia.org/wiki/Cam_Ranh_International_Airport,
26695,VVCT,large_airport,Can Tho International Airport,10.083397,105.709371,9,AS,VN,VN-SW,Can Tho,yes,VVCT,VCA,VVCT,,,https://en.wikipedia.org/wiki/Can_Tho_International_Airport,"Binh Thuy Air Base, Trà Nóc Airport"
26697,VVDN,large_airport,Da Nang International Airport,16.0439,108.198997,33,AS,VN,VN-SCC,Da Nang,yes,VVDN,DAD,VVDN,,,https://en.wikipedia.org/wiki/Da_Nang_International_Airport,"Danang, Cảng Hàng không Quốc tế Đà Nẵng"
26700,VVNB,large_airport,Noi Bai International Airport,21.221201,105.806999,39,AS,VN,VN-RRD,Hanoi (Soc Son),yes,VVNB,HAN,VVNB,,,https://en.wikipedia.org/wiki/Noi_Bai_International_Airport,"Noibai Airport, Sân bay Quốc tế Nội Bài"
26705,VVPQ,large_airport,Phú Quốc International Airport,10.169783,103.99353,37,AS,VN,VN-SW,Phu Quoc Island,yes,VVPQ,PQC,VVPQ,,https://sunwairport.vn,https://en.wikipedia.org/wiki/Phu_Quoc_International_Airport,
26708,VVTS,large_airport,Tan Son Nhat International Airport,10.8188,106.652,33,AS,VN,VN-SE,Ho Chi Minh City,yes,VVTS,SGN,VVTS,,http://www.tsnairport.hochiminhcity.gov.vn/,https://en.wikipedia.org/wiki/Tan_Son_Nhat_International_Airport,"Tansonnhat, Sài Gòn, Saigon, Sân bay Quốc tế Tân Sơn Nhất, Tan Son Nhut Air Base, Tan Son Nhut Airfield"
26727,VYMD,large_airport,Mandalay International Airport,21.702199935913086,95.97789764404297,300,AS,MM,MM-04,Mandalay,yes,VYMD,MDL,VYMD,,,https://en.wikipedia.org/wiki/Mandalay_International_Airport,
26717,VYNT,large_airport,Nay Pyi Taw International Airport,19.623501,96.200996,302,AS,MM,MM-04,Naypyitaw,yes,VYNT,NYT,VYNT,,,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport,"VYEL, Ela, Nay Pyi Taw International"
26744,VYYY,large_airport,Yangon International Airport,16.907300949099998,96.1332015991,109,AS,MM,MM-06,Yangon,yes,VYYY,RGN,VYYY,,http://www.yangonairportonline.com,https://en.wikipedia.org/wiki/Yangon_International_Airport,Rangoon
26745,WAAA,large_airport,Sultan Hasanuddin International Airport,-5.075539,119.553702,47,AS,ID,ID-SN,Makassar,yes,WAAA,UPG,WAAA,,http://www.hasanuddin-airport.co.id/,https://en.wikipedia.org/wiki/Sultan_Hasanuddin_International_Airport,
26751,WADD,large_airport,Denpasar I Gusti Ngurah Rai International Airport,-8.748409,115.167123,14,AS,ID,ID-BA,"Kuta, Badung",yes,WADD,DPS,WADD,,http://www.angkasapura1.co.id/eng/location/bali.htm,https://en.wikipedia.org/wiki/Ngurah_Rai_International_Airport,"WRRR, Bali, Denpasar International Airport, Denpasar"
299629,WADL,large_airport,Lombok International Airport,-8.759962,116.278169,319,AS,ID,ID-NB,"Mataram (Pujut, Lombok Tengah)",yes,WADL,LOP,WADL,,http://www.lombok-airport.co.id/,https://en.wikipedia.org/wiki/Lombok_International_Airport,"Zainuddin Abdul Madjid, Praya"
26755,WAJJ,large_airport,Dortheys Hiyo Eluay International Airport,-2.579627,140.519857,289,AS,ID,ID-PA,Sentani,yes,WAJJ,DJJ,WAJJ,,https://sentani-airport.co.id/en,https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport,"Bandar Udara Internasional Dortheys Hiyo Eluay, Sentani International Airport, Hollandia, Jayapura"
26760,WALL,large_airport,Sultan Aji Muhammad Sulaiman Sepinggan International Airport,-1.268342,116.89452,12,AS,ID,ID-KI,Balikpapan,yes,WALL,BPN,WALL,,http://sepinggan-airport.com/,https://en.wikipedia.org/wiki/Sultan_Aji_Muhamad_Sulaiman_Airport,"WRLL, Balikpapan Airport, Sepinggan Airport, Sepinggang Airfield"
26770,WAMM,large_airport,Sam Ratulangi International Airport,1.548591,124.92625,264,AS,ID,ID-SA,Manado,yes,WAMM,MDC,WAMM,,,https://en.wikipedia.org/wiki/Sam_Ratulangi_Airport,
26779,WAOO,large_airport,Syamsudin Noor International Airport,-3.440112,114.761209,66,AS,ID,ID-KS,Banjarbaru,yes,WAOO,BDJ,WAOO,,https://syamsudinnoor-airport.co.id/,https://en.wikipedia.org/wiki/Syamsudin_Noor_Airport,"WRBB, Banjarmasin, Banjarbaru"
26784,WAPP,large_airport,Pattimura International Airport,-3.71026,128.089005,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,WAPP,,,https://en.wikipedia.org/wiki/Pattimura_Airport,
26787,WARJ,large_airport,Adisutjipto International Airport,-7.78818,110.431999,379,AS,ID,ID-YO,Yogyakarta,yes,WAHH,JOG,WAHH,,http://adisutjipto-airport.co.id/,https://en.wikipedia.org/wiki/Adisutjipto_Airport,"WIIJ, WARJ, Adisucipto"
26789,WARR,large_airport,Juanda International Airport,-7.37983,112.787003,9,AS,ID,ID-JI,Surabaya,yes,WARR,SUB,WARR,,http://www.juanda-airport.com/,https://en.wikipedia.org/wiki/Juanda_International_Airport,"WRSJ, Sedati, Sidoarjo"
26790,WARS,large_airport,Jenderal Ahmad Yani Airport,-6.970732,110.373244,10,AS,ID,ID-JT,Semarang,yes,WAHS,SRG,WAHS,,https://www.ahmadyani-airport.com/id,https://en.wikipedia.org/wiki/Achmad_Yani_Airport,"WIIS, WARS"
26808,WBGG,large_airport,Kuching International Airport,1.487364,110.352859,89,AS,MY,MY-13,Kuching,yes,WBGG,KCH,WBGG,,,https://en.wikipedia.org/wiki/Kuching_International_Airport,
26814,WBKK,large_airport,Kota Kinabalu International Airport,5.932743,116.049324,10,AS,MY,MY-12,Kota Kinabalu,yes,WBKK,BKI,WBKK,,,https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,"Lapangan Terbang Antarabangsa Kota Kinabalu, Jesselton Airfield"
26819,WBSB,large_airport,Brunei International Airport,4.9442,114.928001,73,AS,BN,BN-BM,Bandar Seri Begawan,yes,WBSB,BWN,WBSB,,,https://en.wikipedia.org/wiki/Brunei_International_Airport,
26828,WIDD,large_airport,Hang Nadim International Airport,1.12103,104.119003,126,AS,ID,ID-KR,Batam,yes,WIDD,BTH,WIDD,,,https://en.wikipedia.org/wiki/Hang_Nadim_Airport,WIKB
26832,WIHH,large_airport,Halim Perdanakusuma International Airport,-6.267221,106.891733,84,AS,ID,ID-JK,Jakarta,yes,WIHH,HLP,WIHH,,https://www.angkasapura2.co.id/cabang/hlp/content.php?menu=8&page_id=1,https://en.wikipedia.org/wiki/Halim_Perdanakusuma_International_Airport,"WIIH, WIIX, WIID"
26835,WIII,large_airport,Soekarno-Hatta International Airport,-6.12557,106.655998,34,AS,ID,ID-BT,Jakarta,yes,WIII,CGK,WIII,,http://www.jakartasoekarnohattaairport.com/,https://en.wikipedia.org/wiki/Soekarno-Hatta_International_Airport,"JKT, Cengkareng, Java"
309577,WIMM,large_airport,Kualanamu International Airport,3.637847,98.870566,23,AS,ID,ID-SU,Beringin,yes,WIMM,KNO,WIMM,,http://www.kualanamu-airport.co.id/,https://en.wikipedia.org/wiki/Kualanamu_International_Airport,Medan
26847,WIOO,large_airport,Supadio International Airport,-0.152258,109.404493,10,AS,ID,ID-KB,Pontianak,yes,WIOO,PNK,WIOO,,http://www.supadio-airport.co.id/,https://en.wikipedia.org/wiki/Supadio_Airport,
26862,WITT,large_airport,Sultan Iskandar Muda International Airport,5.525087,95.41997,65,AS,ID,ID-AC,Banda Aceh,yes,WITT,BTJ,WITT,,,https://en.wikipedia.org/wiki/Sultan_Iskandar_Muda_International_Airport,WIAB
26872,WMKI,large_airport,Sultan Azlan Shah Airport,4.56733,101.091643,130,AS,MY,MY-08,Ipoh,yes,WMKI,IPH,WMKI,,,https://en.wikipedia.org/wiki/Sultan_Azlan_Shah_Airport,
26873,WMKJ,large_airport,Senai International Airport,1.64131,103.669998,135,AS,MY,MY-01,Johor Bahru,yes,WMKJ,JHB,WMKJ,,https://senaiairport.com,https://en.wikipedia.org/wiki/Senai_International_Airport,Sultan Ismail International Airport
26874,WMKK,large_airport,Kuala Lumpur International Airport,2.74558,101.709999,69,AS,MY,MY-10,Sepang,yes,WMKK,KUL,WMKK,,,https://en.wikipedia.org/wiki/Kuala_Lumpur_International_Airport,KLIA
26878,WMKP,large_airport,Penang International Airport,5.296303,100.276185,11,AS,MY,MY-07,Penang,yes,WMKP,PEN,WMKP,,,https://en.wikipedia.org/wiki/Penang_International_Airport,
26879,WMSA,large_airport,Sultan Abdul Aziz Shah International Airport,3.13058,101.549004,90,AS,MY,MY-10,Subang,yes,WMSA,SZB,WMSA,,https://subangskypark.com,https://en.wikipedia.org/wiki/Sultan_Abdul_Aziz_Shah_Airport,"Subang SkyPark, Subang Airport, Subang International Airport"
26881,WPDL,large_airport,Presidente Nicolau Lobato International Airport,-8.546562,125.524507,154,AS,TL,TL-DI,Dili,yes,WPDL,DIL,WPDL,,,https://en.wikipedia.org/wiki/Presidente_Nicolau_Lobato_International_Airport,"Komoro, Comoro Airport"
